@relation german-weka.filters.unsupervised.instance.Randomize-S9-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-V-N3-F1

@attribute f1 numeric
@attribute f2 numeric
@attribute f3 numeric
@attribute f4 numeric
@attribute f5 numeric
@attribute f6 numeric
@attribute f7 numeric
@attribute f8 numeric
@attribute f9 numeric
@attribute f10 numeric
@attribute f11 numeric
@attribute f12 numeric
@attribute f13 numeric
@attribute f14 numeric
@attribute f15 numeric
@attribute f16 numeric
@attribute f17 numeric
@attribute f18 numeric
@attribute f19 numeric
@attribute f20 numeric
@attribute class {p,m}

@data
-0.341285,-0.269479,-0.137333,-0.028122,-0.184294,-0.190847,-0.313982,0.00658,-0.262926,-0.083001,0.286679,-0.093103,-0.324903,0.125866,-0.477799,-0.192485,0.040135,-0.116856,-0.224702,-0.053513,m
-0.107396,0.17642,0.313532,-0.041648,0.162615,-0.163551,-0.460939,0.214793,0.435201,-0.07113,-0.179228,0.142961,-0.155128,0.107864,0.031353,0.240998,0.393085,-0.100143,-0.192565,-0.04586,m
-0.095172,-0.153022,-0.104296,-0.036908,-0.150534,-0.144936,0.277845,-0.364931,-0.493486,-0.063033,-0.346269,-0.267478,0.190552,0.095587,-0.362857,0.213567,0.03048,-0.088744,-0.170647,-0.04064,m
-0.091592,0.249434,0.08381,-0.035519,-0.074032,-0.139484,0.267393,0.183184,0.089597,-0.060662,0.209525,0.311294,0.377144,-0.472927,0.403086,0.205534,0.029333,-0.085406,0.241452,-0.039111,m
-0.226387,0.046545,-0.425608,-0.023182,0.05379,-0.126596,0.242687,0.004365,0.081318,-0.055057,0.190165,0.282531,-0.199221,-0.42923,-0.316942,0.186543,0.026623,0.421986,-0.149053,-0.035498,m
-0.093484,0.052343,-0.478622,0.009369,0.070062,-0.142365,-0.064767,-0.358457,0.091447,-0.061915,0.213852,-0.262733,0.008126,0.093891,0.027292,0.562126,-0.281063,-0.08717,0.246439,-0.039919,m
-0.143336,-0.308219,-0.157076,-0.032165,-0.177062,-0.218282,-0.35912,0.286671,-0.300724,-0.094933,-0.239205,0.190802,-0.371611,0.14396,0.041845,-0.220156,0.045905,-0.133655,0.377857,-0.061207,m
0.075704,0.169884,0.09463,0.010364,-0.108825,-0.157492,0.301915,0.206835,0.101164,-0.068494,0.236576,-0.29065,0.603831,0.103868,0.030192,-0.158844,0.378521,-0.096433,0.272625,-0.044161,m
0.28395,0.314104,-0.126396,-0.007287,-0.12916,-0.175647,-0.079908,0.230678,0.112826,-0.07639,0.263848,0.392002,0.032164,-0.240478,0.507593,-0.177155,0.036939,-0.107549,0.304053,-0.049252,m
-0.071295,-0.192604,-0.078129,-0.027648,0.621304,0.284247,-0.305992,-0.273374,0.069741,-0.047219,-0.11898,-0.052966,-0.170859,0.071605,0.020814,-0.109505,-0.451999,-0.06648,0.187945,-0.030444,m
-0.136649,-0.219711,-0.149749,-0.030664,-0.204528,-0.2081,-0.342368,-0.259009,0.133672,-0.090504,-0.497178,0.181901,-0.354276,-0.28491,0.039893,-0.209886,0.043764,-0.12742,-0.245016,-0.058351,m
-0.327735,-0.128472,-0.131881,-0.020713,-0.185367,0.479805,-0.083376,0.240689,-0.252487,-0.079705,-0.200836,0.160197,-0.26481,0.120869,-0.45883,-0.184843,0.038542,-0.112217,-0.215781,-0.051389,m
-0.126935,-0.204092,-0.139103,-0.049225,-0.193583,-0.193306,-0.318029,0.006665,-0.266315,-0.08407,-0.461833,0.16897,-0.256359,0.127488,-0.483957,-0.194966,0.040652,-0.118362,-0.227598,-0.054203,m
-0.089156,-0.240856,-0.277762,-0.005633,-0.196181,0.233087,-0.223375,0.178311,-0.187052,-0.059049,-0.148787,-0.066236,-0.196181,-0.460347,-0.339918,-0.136939,0.028553,0.452577,-0.159859,-0.038071,m
-0.284845,0.058564,-0.114621,-0.023471,-0.1169,-0.159285,-0.448915,0.20919,0.102316,-0.069274,-0.174553,0.139232,-0.111203,-0.218077,0.030535,-0.160652,0.382831,0.53095,-0.187542,-0.044664,m
0.255727,0.058161,-0.113832,0.01041,0.105912,0.271568,-0.071966,-0.196887,0.101612,-0.068797,0.031683,-0.077171,0.366617,0.104327,0.030325,0.624607,0.380196,-0.096859,0.273831,-0.044356,m
-0.297668,-0.175743,-0.559617,-0.024528,0.24766,-0.166456,-0.075727,0.218608,0.106922,-0.072393,-0.182411,-0.081204,-0.157883,0.10978,-0.416736,0.245279,0.035006,-0.101922,0.288143,-0.046674,m
-0.233135,0.604285,0.078333,0.008579,0.235,-0.130369,0.24992,0.004495,0.083742,-0.056698,0.195833,0.290952,0.449484,0.08598,0.024992,0.192103,0.027417,-0.079825,0.225674,-0.036556,m
0.268414,-0.057246,-0.558206,0.010927,0.075298,-0.166037,-0.075536,-0.206655,0.106653,-0.072211,-0.181952,0.145134,0.009478,-0.227321,0.03183,0.244661,0.034918,0.553456,-0.195491,-0.046557,m
-0.088055,0.813403,-0.096496,-0.01976,0.157885,-0.012757,-0.061005,-0.166901,0.356823,-0.058319,-0.14695,0.117214,-0.193759,0.088438,0.025707,-0.135247,0.028201,-0.082108,-0.157885,-0.037601,m
-0.337409,-0.199207,-0.135774,-0.048047,-0.191109,-0.188679,-0.310417,0.006505,-0.25994,-0.082058,-0.450779,-0.348207,0.034551,0.124437,0.03617,-0.190299,-0.3725,-0.115529,-0.22215,-0.052906,m
0.309434,-0.20209,-0.137739,-0.035051,-0.208389,0.154991,-0.08708,0.251381,-0.263703,-0.083246,0.287527,0.167313,-0.157455,0.126238,-0.479212,-0.193054,-0.377893,-0.117201,-0.225366,-0.053672,m
-0.261933,-0.154646,-0.299652,-0.021583,-0.0834,-0.146473,-0.066636,0.192364,-0.498721,-0.063702,-0.349943,0.326893,-0.120489,0.096601,0.423285,-0.14773,0.030803,-0.089686,-0.172457,-0.041071,m
-0.286013,0.286013,0.306606,-0.006635,0.388977,-0.159938,-0.072762,0.005514,-0.220344,-0.069558,-0.175269,0.356944,-0.212107,0.105482,0.030661,0.235675,0.384401,-0.097931,0.27686,-0.044847,m
0.194416,0.387111,0.230546,-0.026324,0.507545,-0.011441,-0.054712,-0.149683,-0.165683,-0.052303,0.180652,0.105122,-0.17377,-0.407757,-0.301086,0.177211,-0.237428,-0.073637,-0.141597,-0.033722,m
-0.080769,0.395926,-0.413523,0.008094,0.69507,-0.123001,-0.055958,-0.153091,0.079009,-0.053494,-0.134791,0.107516,-0.163121,0.081121,0.02358,-0.124057,0.025867,-0.075314,0.21292,-0.03449,m
-0.097869,-0.210449,0.285716,-0.006183,-0.161195,0.255865,0.285716,0.195737,0.095736,-0.064819,0.029851,0.332625,-0.066525,0.098295,0.430707,0.219618,0.031344,0.496805,-0.175481,-0.041791,m
0.105916,-0.07597,-0.158559,-0.032468,-0.130819,-0.220344,-0.100242,0.289379,0.141537,0.564257,-0.241464,-0.406643,0.040349,-0.301673,0.04224,-0.222235,0.046338,-0.134917,-0.259432,-0.061785,m
-0.338954,-0.200118,0.363359,-0.034709,-0.098432,-0.189543,0.363359,0.006535,0.121752,-0.082434,0.037963,-0.092467,0.583001,0.125006,0.036336,0.279298,0.039861,-0.116058,-0.223167,-0.053148,m
-0.354878,0.072963,-0.142803,-0.029242,-0.134002,-0.198448,-0.326488,0.260622,-0.675688,-0.086306,0.039746,-0.096811,-0.088578,0.130879,0.038043,-0.200151,0.041734,-0.12151,-0.233652,-0.055645,m
-0.03588,0.175881,-0.183698,0.707433,0.419769,-0.05464,-0.024858,-0.137578,-0.075277,-0.023763,-0.059878,-0.026656,-0.024389,-0.185261,0.010475,-0.055109,0.131325,-0.033456,0.094585,0.398664,m
0.106343,-0.312382,-0.159198,-0.032599,-0.283264,-0.221231,-0.100646,0.007628,-0.304786,-0.096215,-0.242436,-0.40828,-0.209837,0.145905,0.04241,-0.22313,-0.436765,-0.13546,-0.260476,-0.062033,m
0.085761,-0.061513,-0.128386,-0.032671,-0.036755,-0.178413,-0.081166,-0.222059,0.114603,-0.077593,-0.426251,-0.32926,-0.034713,0.117666,0.034202,-0.179944,-0.352231,0.594709,-0.210063,-0.050027,m
0.229434,0.253799,-0.102129,-0.025989,0.554297,-0.141924,-0.399987,0.18639,-0.195527,-0.061724,-0.155528,0.124057,-0.17035,0.093601,0.027207,0.20913,0.341106,-0.086901,0.245677,-0.039796,m
-0.201557,0.362802,-0.081106,-0.016608,0.212844,-0.11271,0.082235,-0.283792,0.299916,0.625632,-0.26928,-0.208006,-0.021929,0.074334,0.021607,0.166083,0.023703,-0.069013,0.195107,-0.031604,m
0.074413,-0.163444,0.296768,-0.039421,-0.182933,0.125351,0.112949,0.203308,0.411931,-0.067326,-0.169645,-0.285694,-0.146833,0.102097,0.029677,0.611252,0.032556,-0.094788,0.267977,-0.043408,m
-0.088374,0.097423,-0.45246,0.008857,0.34464,-0.134583,0.257999,-0.167507,-0.185412,-0.058531,0.202163,0.300357,0.109168,0.088759,0.388923,0.198312,0.323461,-0.082406,0.232969,-0.037737,m
-0.305207,-0.058844,-0.122815,-0.025149,-0.166521,-0.170672,-0.077645,0.224144,0.454147,-0.074226,0.034183,-0.314973,-0.204855,-0.578672,0.032718,-0.172137,0.035892,-0.104503,-0.200948,-0.047856,m
-0.269403,-0.051941,-0.108408,-0.027587,-0.094183,-0.15065,-0.068536,-0.37932,-0.207548,-0.065519,0.226299,-0.278024,-0.295266,-0.510789,-0.377165,-0.151943,0.031682,-0.092244,-0.177375,-0.042242,m
0.266933,0.060709,0.099214,0.010866,0.448825,-0.16512,-0.271657,-0.205515,0.106064,-0.071812,-0.180947,0.144333,-0.177404,-0.55985,0.031654,0.24331,0.034725,-0.101104,0.285831,-0.0463,m
-0.08017,0.218328,-0.087855,-0.005065,0.578132,-0.011615,-0.055543,-0.307406,0.078423,-0.053097,0.183395,0.272473,0.176409,0.080519,0.352818,-0.123137,0.025675,0.406963,0.211341,-0.034234,m
0.246843,0.001748,0.091747,0.010048,-0.053519,0.12364,-0.251212,0.200533,0.098082,-0.066407,-0.167329,-0.281794,0.104635,-0.517715,0.029272,-0.154004,-0.301454,0.508977,-0.17978,-0.042815,m
-0.309011,0.309011,-0.124346,-0.044003,0.526555,-0.172799,0.126077,-0.215072,0.110997,-0.075151,-0.412839,0.151045,-0.249681,0.113963,0.033126,-0.174282,0.03634,-0.105805,0.299123,-0.048453,m
-0.116694,-0.315251,0.106778,-0.045254,-0.185845,-0.17771,-0.500842,0.233387,0.114151,-0.077287,0.266946,-0.086694,0.256777,0.117202,0.034067,-0.179235,0.427114,-0.108812,0.307624,-0.04983,m
-0.145783,0.081626,-0.159758,-0.048594,0.094648,0.179767,-0.365252,0.007654,-0.305858,-0.096553,0.333491,0.19406,-0.210575,0.146418,-0.555818,-0.223915,0.046689,-0.135937,-0.261393,-0.062252,m
-0.19042,-0.036713,0.20413,-0.008226,-0.112272,-0.106483,-0.300102,-0.132532,-0.146699,-0.04631,0.159953,0.237644,0.260494,0.070227,0.307718,0.420447,-0.443297,0.354943,-0.125372,-0.029858,m
-0.288647,0.001847,-0.330212,-0.041103,-0.132778,0.422579,-0.073432,0.211982,0.103682,-0.070199,-0.176883,-0.078743,0.09052,0.106453,0.030943,0.237845,-0.318666,0.538038,-0.190045,-0.04526,m
-0.344167,-0.066355,-0.138493,-0.049009,-0.200443,-0.192458,-0.316633,0.252756,-0.265146,-0.083701,0.038547,0.168229,-0.302867,0.126929,-0.481833,-0.19411,0.040474,-0.117843,0.333153,-0.053965,m
-0.111575,0.303853,-0.12227,-0.013126,-0.076328,-0.169915,-0.279545,0.22315,0.109144,-0.073897,-0.405948,0.379209,-0.05445,0.112061,-0.425394,-0.171373,-0.335454,-0.104039,-0.200057,-0.047644,m
-0.128962,0.072208,-0.141325,-0.050012,-0.055069,-0.196394,-0.089346,0.006771,-0.270568,-0.085413,0.295012,-0.095809,-0.38492,0.129524,-0.491686,-0.198079,-0.38773,-0.120252,0.339966,-0.055069,m
-0.399212,0.002555,-0.160643,-0.032895,-0.162559,-0.223239,-0.101559,0.007697,-0.307553,-0.097088,-0.244637,-0.411987,-0.296055,0.147229,0.042796,0.328951,0.046947,-0.13669,0.386437,-0.062596,m
-0.276495,0.056847,0.092902,-0.039373,0.125197,-0.154616,-0.07034,0.005331,0.099317,-0.067243,0.232255,0.345065,0.338429,0.101971,0.446815,0.227832,0.032516,0.515386,-0.182044,-0.043354,m
-0.225726,0.361161,-0.424364,0.008307,0.547159,-0.126226,0.241978,-0.157105,0.081081,-0.054897,0.18961,0.110335,-0.103834,0.083248,-0.316016,0.185998,0.026545,-0.077289,-0.148618,-0.035394,m
0.126202,0.4695,-0.188927,-0.038687,0.125075,-0.262544,-0.119441,0.344801,0.168644,-0.114182,-0.28771,0.229492,-0.315128,0.173152,0.05033,-0.264798,0.055213,-0.160757,-0.309119,-0.073618,m
-0.38501,-0.22731,0.412731,-0.054825,-0.281519,-0.215298,0.412731,0.282751,0.138296,-0.093634,0.043121,-0.105031,-0.014784,0.141992,0.041273,0.317248,0.045277,-0.131827,-0.253491,-0.06037,m
-0.140796,-0.150305,-0.154293,-0.054601,-0.069631,-0.020399,-0.097545,-0.266868,-0.295395,-0.09325,0.322082,0.187421,-0.203372,0.141409,-0.536803,0.315947,0.045091,-0.131287,0.371161,-0.060122,m
-0.090695,0.246991,-0.099389,-0.025292,0.40309,-0.01314,-0.227232,0.18139,0.088719,0.353691,-0.32998,0.308245,-0.113616,0.09109,-0.345788,-0.139303,0.331956,-0.08457,0.239088,-0.038728,m
-0.093521,0.458436,-0.291361,0.009372,0.226162,-0.142421,0.273024,0.187042,-0.196211,-0.06194,0.028525,0.317849,0.419724,0.093928,-0.356561,-0.143643,0.029951,-0.087205,-0.167686,-0.039935,m
-0.430816,0.430816,-0.173361,-0.044116,0.232986,-0.240913,0.175773,0.316392,0.154749,-0.104775,-0.264004,-0.117527,-0.198176,0.158885,0.046184,-0.242981,0.050664,-0.147512,-0.28365,-0.067552,m
-0.399901,-0.315762,-0.16092,-0.056946,-0.296566,-0.223624,-0.101735,0.293687,0.143644,-0.097256,0.044789,0.195471,-0.212107,0.147483,0.042869,-0.225544,-0.44149,-0.136926,-0.263295,-0.062704,m
-0.358613,-0.211725,-0.144306,-0.051067,-0.193077,-0.200537,0.146314,-0.249595,-0.6828,-0.087215,0.040165,0.17529,0.011447,0.132257,0.038443,-0.202258,0.042173,-0.122789,-0.236111,-0.056231,m
-0.269005,-0.051864,-0.108247,-0.027546,-0.060903,-0.150427,-0.423951,0.197557,0.096626,-0.065422,-0.35939,0.131489,-0.199494,0.099209,0.028837,-0.151719,-0.626243,-0.092107,-0.177113,-0.04218,m
-0.210149,0.043207,-0.240411,-0.017316,-0.102721,-0.117516,0.085741,0.154334,0.075486,0.652304,0.176525,0.102721,-0.169801,-0.398443,-0.294209,-0.118524,-0.232005,-0.071955,-0.138362,-0.032951,m
-0.292695,-0.231112,-0.117781,-0.04168,-0.153372,-0.163675,-0.26928,0.005643,0.105136,-0.071183,-0.179364,0.365284,-0.175851,0.107946,0.472995,-0.16508,0.393382,-0.100219,0.283329,-0.045895,m
-0.170705,-0.274467,-0.187069,-0.047604,-0.177771,-0.259962,-0.118266,0.34141,0.166986,-0.113059,-0.28488,-0.12682,0.047604,0.171449,0.049835,-0.262194,-0.51323,-0.159176,-0.306079,-0.072894,m
